valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo,raw_norm_2,departamento_detectado,texto_sin_departamento,core_filtrado_2,estado_final_2,codigo_dane_final_2,nombre_dane_final_2,departamento_final_2,metodo_final_2,confianza_final_2,motivo_final_2,final_top_1_codigo,final_top_1_nombre,final_top_1_departamento,final_top_1_score,final_top_1_alias,final_top_2_codigo,final_top_2_nombre,final_top_2_departamento,final_top_2_score,final_top_2_alias,final_top_3_codigo,final_top_3_nombre,final_top_3_departamento,final_top_3_score,final_top_3_alias
BARBOCAS,BARBOCAS,BARBOCAS,BARBOCAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52079,BARBACOAS,NARIÑO,82.35,5079,BARBOSA,ANTIOQUIA,80.0,68077,BARBOSA,SANTANDER,80.0,BARBOCAS,,BARBOCAS,BARBOCAS,PENDIENTE,,,,,,"mejor fuzzy insuficiente (82.35, margen 2.35)",52079,BARBACOAS,NARIÑO,82.35,BARBACOAS,68077,BARBOSA,SANTANDER,80.0,BARBOSA,66075,BALBOA,RISARALDA,71.43,BALBOA
PALVITERBO,PALVITERBO,PALVITERBO,PALVITERBO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17877,VITERBO,CALDAS,82.35,41524,PALERMO,HUILA,70.59,70523,PALMITO,SUCRE,70.59,PALVITERBO,,PALVITERBO,PALVITERBO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (82.35, margen 11.76)",17877,VITERBO,CALDAS,82.35,VITERBO,41524,PALERMO,HUILA,70.59,PALERMO,70523,PALMITO,SUCRE,70.59,PALMITO
Amazonas Cundinamaca,AMAZONAS CUNDINAMACA,AMAZONAS CUNDINAMACA,CUNDINAMACA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73124,CAJAMARCA,TOLIMA,60.0,73226,CUNDAY,TOLIMA,58.82,15646,SAMACÁ,BOYACÁ,58.82,AMAZONAS CUNDINAMACA,AMAZONAS,CUNDINAMACA,CUNDINAMACA,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,54172,CHINÁCOTA,NORTE DE SANTANDER,60.0,CHINACOTA,73124,CAJAMARCA,TOLIMA,60.0,CAJAMARCA,15646,SAMACÁ,BOYACÁ,58.82,SAMACA
SANDER QUILACHAO,SANDER QUILACHAO,SANDER QUILACHAO,SANDER QUILACHAO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19698,SANTANDER DE QUILICHAO,CAUCA,78.95,52835,SAN ANDRÉS DE TUMACO,NARIÑO,55.56,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,54.05,SAN DER QUILACHAO,,SAN DER QUILACHAO,SAN DER QUILACHAO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (86.49, margen 21.78)",19698,SANTANDER DE QUILICHAO,CAUCA,86.49,SANTAN DER QUILICHAO,88001,SAN ANDRÉS,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",62.5,SAN ANDRES ISLA,05647,SAN ANDRÉS DE CUERQUÍA,ANTIOQUIA,61.11,SAN ANDRES CUERQUIA
TURABA,TURABA,TURABA,TURABA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,76.92,13838,TURBANA,BOLÍVAR,76.92,5837,TURBO,ANTIOQUIA,72.73,TURABA,,TURABA,TURABA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (76.92, margen 0.00)",13836,TURBACO,BOLÍVAR,76.92,TURBACO,13838,TURBANA,BOLÍVAR,76.92,TURBANA,05837,TURBO,ANTIOQUIA,72.73,TURBO
VALLLE,VALLLE,VALLLE,VALLLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76863,VERSALLES,VALLE DEL CAUCA,66.67,20001,VALLEDUPAR,CESAR,62.5,25875,VILLETA,CUNDINAMARCA,61.54,VALLLE,,VALLLE,VALLLE,PENDIENTE,,,,,,"mejor fuzzy insuficiente (66.67, margen 4.17)",76863,VERSALLES,VALLE DEL CAUCA,66.67,VERSALLES,20001,VALLEDUPAR,CESAR,62.5,VALLEDUPAR,25875,VILLETA,CUNDINAMARCA,61.54,VILLETA
ANGÉLICA PAOLA BERMÚDEZ PORTILLA,ANGELICA PAOLA BERMUDEZ PORTILLA,ANGELICA PAOLA BERMUDEZ PORTILLA,ANGELICA PAOLA BERMUDEZ PORTILLA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15332,GÜICÁN DE LA SIERRA,BOYACÁ,47.06,5148,EL CARMEN DE VIBORAL,ANTIOQUIA,46.15,50110,BARRANCA DE UPÍA,META,45.83,ANGELICA PAOLA BERMUDEZ PORTILLA,,ANGELICA PAOLA BERMUDEZ PORTILLA,ANGELICA PAOLA BERMUDEZ PORTILLA,PENDIENTE,,,,,,texto demasiado largo para autoaprobación segura,47660,SABANAS DE SAN ÁNGEL,MAGDALENA,50.0,SABANAS DE SAN ANGEL,23586,PURÍSIMA DE LA CONCEPCIÓN,CÓRDOBA,49.12,PURISIMA DE LA CONCEPCION,44420,LA JAGUA DEL PILAR,LA GUAJIRA,48.0,LA JAGUA DEL PILAR
BOGOÁ,BOGOA,BOGOA,BOGOA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,11001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",66.67,20060,BOSCONIA,CESAR,61.54,25200,COGUA,CUNDINAMARCA,60.0,BOGOA,,BOGOA,BOGOA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (90.91, margen 24.24)",11001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",90.91,BOGOTA,76113,BUGALAGRANDE,VALLE DEL CAUCA,66.67,BUGA,20060,BOSCONIA,CESAR,61.54,BOSCONIA
CAICACIA,CAICACIA,CAICACIA,CAICACIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50006,ACACÍAS,META,80.0,5154,CAUCASIA,ANTIOQUIA,75.0,25126,CAJICÁ,CUNDINAMARCA,71.43,CAICACIA,,CAICACIA,CAICACIA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (87.50, margen 7.50)",05154,CAUCASIA,ANTIOQUIA,87.5,CAUCACIA,50006,ACACÍAS,META,80.0,ACACIAS,63190,CIRCASIA,QUINDÍO,75.0,CIRCASIA
CARATGENA,CARATGENA,CARATGENA,CARATGENA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,81736,SARAVENA,ARAUCA,70.59,13042,ARENAL,BOLÍVAR,66.67,5145,CARAMANTA,ANTIOQUIA,66.67,CARATGENA,,CARATGENA,CARATGENA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (70.59, margen 0.00)",50350,LA MACARENA,META,70.59,MACARENA,81736,SARAVENA,ARAUCA,70.59,SARAVENA,05145,CARAMANTA,ANTIOQUIA,66.67,CARAMANTA
CONFAMILIAR DEL HUILA,CONFAMILIAR DEL HUILA,CONFAMILIAR DEL HUILA,CONFAMILIAR DEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17272,FILADELFIA,CALDAS,56.0,68209,CONFINES,SANTANDER,52.17,8520,PALMAR DE VARELA,ATLÁNTICO,51.61,CONFAMILIAR DEL HUILA,HUILA,CONFAMILIAR DEL,CONFAMILIAR,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,41206,COLOMBIA,HUILA,60.63,COLOMBIA,76126,CALIMA,VALLE DEL CAUCA,58.82,CALIMA,54599,RAGONVALIA,NORTE DE SANTANDER,57.14,RAGONVALIA
CURUMAL,CURUMAL,CURUMAL,CURUMAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20228,CURUMANÍ,CESAR,80.0,52227,CUMBAL,NARIÑO,76.92,50226,CUMARAL,META,71.43,CURUMAL,,CURUMAL,CURUMAL,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 3.08)",20228,CURUMANÍ,CESAR,80.0,CURUMANI,52227,CUMBAL,NARIÑO,76.92,CUMBAL,05887,YARUMAL,ANTIOQUIA,71.43,YARUMAL
CUUTA,CUUTA,CUUTA,CUUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,71.43,25214,COTA,CUNDINAMARCA,66.67,15224,CUCAITA,BOYACÁ,66.67,CUUTA,,CUUTA,CUUTA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (90.91, margen 19.48)",54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,90.91,CUCUTA,54223,CUCUTILLA,NORTE DE SANTANDER,71.43,CUCUTILLA,15224,CUCAITA,BOYACÁ,66.67,CUCAITA
EL ZUILA,EL ZUILA,EL ZUILA,EL ZUILA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54261,EL ZULIA,NORTE DE SANTANDER,87.5,76243,EL ÁGUILA,VALLE DEL CAUCA,82.35,18256,EL PAUJÍL,CAQUETÁ,70.59,EL ZUILA,,EL ZUILA,ZUILA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 7.27)",54261,EL ZULIA,NORTE DE SANTANDER,80.0,ZULIA,76243,EL ÁGUILA,VALLE DEL CAUCA,72.73,AGUILA,15403,LA UVITA,BOYACÁ,60.0,UVITA
GERSON BALZA,GERSON BALZA,GERSON BALZA,GERSON BALZA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20310,GONZÁLEZ,CESAR,60.0,15572,PUERTO BOYACÁ,BOYACÁ,56.0,54599,RAGONVALIA,NORTE DE SANTANDER,54.55,GERSON BALZA,,GERSON BALZA,GERSON BALZA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (60.00, margen 4.00)",76113,BUGALAGRANDE,VALLE DEL CAUCA,63.64,BUGALAGRAN,19022,ALMAGUER,CAUCA,60.0,ALMAGUER,15377,LABRANZAGRANDE,BOYACÁ,58.33,LABRANZAGRAN
GRIÓN SANTANDER,GRION SANTANDER,GRION SANTANDER,GRION,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68307,GIRÓN,SANTANDER,84.0,41298,GARZÓN,HUILA,72.73,68615,RIONEGRO,SANTANDER,65.54,GRION SANTAN DER,SANTAN DER,GRION,GRION,PENDIENTE,,,,,,"mejor fuzzy insuficiente (88.00, margen 15.27)",68307,GIRÓN,SANTANDER,88.0,GIRON,41298,GARZÓN,HUILA,72.73,GARZON,68615,RIONEGRO,SANTANDER,69.54,RIONEGRO
Las vegas,LAS VEGAS,LAS VEGAS,LAS VEGAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19397,LA VEGA,CAUCA,87.5,25402,LA VEGA,CUNDINAMARCA,87.5,5376,LA CEJA,ANTIOQUIA,62.5,LAS VEGAS,,LAS VEGAS,VEGAS,PENDIENTE,,,,,,"mejor fuzzy insuficiente (88.89, margen 8.89)",25402,LA VEGA,CUNDINAMARCA,88.89,VEGA,68867,VETAS,SANTANDER,80.0,VETAS,70508,OVEJAS,SUCRE,72.73,OVEJAS
Lomas Zamora,LOMAS ZAMORA,LOMAS ZAMORA,LOMAS ZAMORA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,70418,LOS PALMITOS,SUCRE,58.33,25377,LA CALERA,CUNDINAMARCA,57.14,17380,LA DORADA,CALDAS,57.14,LOMAS ZAMORA,,LOMAS ZAMORA,LOMAS ZAMORA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (60.00, margen 1.67)",25394,LA PALMA,CUNDINAMARCA,60.0,LA PALMA,70418,LOS PALMITOS,SUCRE,58.33,LOS PALMITOS,08520,PALMAR DE VARELA,ATLÁNTICO,56.0,PALMAR VARELA
NEVIA,NEVIA,NEVIA,NEVIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17486,NEIRA,CALDAS,80.0,41001,NEIVA,HUILA,80.0,27491,NÓVITA,CHOCÓ,72.73,NEVIA,,NEVIA,NEVIA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 0.00)",17486,NEIRA,CALDAS,80.0,NEIRA,41001,NEIVA,HUILA,80.0,NEIVA,27491,NÓVITA,CHOCÓ,72.73,NOVITA
NIEVA,NIEVA,NIEVA,NIEVA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41001,NEIVA,HUILA,80.0,52405,LEIVA,NARIÑO,60.0,17486,NEIRA,CALDAS,60.0,NIEVA,,NIEVA,NIEVA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 20.00)",41001,NEIVA,HUILA,80.0,NEIVA,17486,NEIRA,CALDAS,60.0,NEIRA,52405,LEIVA,NARIÑO,60.0,LEIVA
NIEVA HUILA,NIEVA HUILA,NIEVA HUILA,NIEVA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41001,NEIVA,HUILA,84.0,52405,LEIVA,NARIÑO,60.0,17486,NEIRA,CALDAS,60.0,NIEVA HUILA,HUILA,NIEVA,NIEVA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (88.00, margen 25.45)",41001,NEIVA,HUILA,88.0,NEIVA,41615,RIVERA,HUILA,62.55,RIVERA,17486,NEIRA,CALDAS,60.0,NEIRA
NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52210,CONTADERO,NARIÑO,63.64,25183,CHOCONTÁ,CUNDINAMARCA,57.14,68211,CONTRATACIÓN,SANTANDER,56.0,NO ENCONTRADO,,NO ENCONTRADO,ENCONTRADO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (73.68, margen 10.05)",52210,CONTADERO,NARIÑO,73.68,CONTADERO,68211,CONTRATACIÓN,SANTANDER,63.64,CONTRATACION,50270,EL DORADO,META,62.5,DORADO
Nelva,NELVA,NELVA,NELVA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41001,NEIVA,HUILA,80.0,41244,ELÍAS,HUILA,60.0,52405,LEIVA,NARIÑO,60.0,NELVA,,NELVA,NELVA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 20.00)",41001,NEIVA,HUILA,80.0,NEIVA,17486,NEIRA,CALDAS,60.0,NEIRA,41244,ELÍAS,HUILA,60.0,ELIAS
Nerva,NERVA,NERVA,NERVA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17486,NEIRA,CALDAS,80.0,41001,NEIVA,HUILA,80.0,17042,ANSERMA,CALDAS,66.67,NERVA,,NERVA,NERVA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 0.00)",17486,NEIRA,CALDAS,80.0,NEIRA,41001,NEIVA,HUILA,80.0,NEIVA,17042,ANSERMA,CALDAS,66.67,ANSERMA
PASTA,PASTA,PASTA,PASTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25535,PASCA,CUNDINAMARCA,80.0,52001,PASTO,NARIÑO,80.0,19532,PATÍA,CAUCA,80.0,PASTA,,PASTA,PASTA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 0.00)",19532,PATÍA,CAUCA,80.0,PATIA,25535,PASCA,CUNDINAMARCA,80.0,PASCA,41396,LA PLATA,HUILA,80.0,PLATA
PLAND,PLAND,PLAND,PLAND,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25524,PANDI,CUNDINAMARCA,80.0,73555,PLANADAS,TOLIMA,76.92,73275,FLANDES,TOLIMA,66.67,PLAND,,PLAND,PLAND,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 3.08)",25524,PANDI,CUNDINAMARCA,80.0,PANDI,73555,PLANADAS,TOLIMA,76.92,PLANADAS,68255,EL PLAYÓN,SANTANDER,72.73,PLAYON
Piedrahita,PIEDRAHITA,PIEDRAHITA,PIEDRAHITA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47541,PEDRAZA,MAGDALENA,70.59,73547,PIEDRAS,TOLIMA,70.59,15511,PACHAVITA,BOYACÁ,63.16,PIEDRAHITA,,PIEDRAHITA,PIEDRAHITA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (70.59, margen 0.00)",47541,PEDRAZA,MAGDALENA,70.59,PEDRAZA,73547,PIEDRAS,TOLIMA,70.59,PIEDRAS,15511,PACHAVITA,BOYACÁ,63.16,PACHAVITA
República de Colomeinsejo Seccional de la Judicatura del Atlántico,REPUBLICA DE COLOMEINSEJO SECCIONAL DE LA JUDICATURA DEL ATLANTICO,REPUBLICA DE COLOMEINSEJO SECCIONAL DE LA JUDICATURA DEL ATLANTICO,REPUBLICA DE COLOMEINSEJO SECCIONAL DE LA JUDICATURA DEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15332,GÜICÁN DE LA SIERRA,BOYACÁ,40.0,27250,EL LITORAL DEL SAN JUAN,CHOCÓ,37.97,25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,36.14,REPUBLICA DE COLOMEINSEJO SECCIONAL DE LA JUDICATURA DEL ATLANTICO,ATLANTICO,REPUBLICA DE COLOMEINSEJO SECCIONAL DE LA JUDICATURA DEL,REPUBLICA COLOMEINSEJO SECCIONAL JUDICATURA,PENDIENTE,,,,,,texto demasiado largo para autoaprobación segura,08573,PUERTO COLOMBIA,ATLÁNTICO,49.38,PUERTO COLOMBIA,05148,EL CARMEN DE VIBORAL,ANTIOQUIA,44.44,EL CARMEN DE VIBORAL,68235,EL CARMEN DE CHUCURÍ,SANTANDER,44.44,EL CARMEN DE CHUCURI
SABANARLA,SABANARLA,SABANARLA,SABANARLA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5628,SABANALARGA,ANTIOQUIA,80.0,8638,SABANALARGA,ATLÁNTICO,80.0,85300,SABANALARGA,CASANARE,80.0,SABANARLA,,SABANARLA,SABANARLA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (84.21, margen 4.21)",08634,SABANAGRANDE,ATLÁNTICO,84.21,SABANAGRAN,85300,SABANALARGA,CASANARE,80.0,SABANALARGA,05631,SABANETA,ANTIOQUIA,70.59,SABANETA
SANTANER,SANTANER,SANTANER,SANTANER,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15686,SANTANA,BOYACÁ,80.0,23672,SAN ANTERO,CÓRDOBA,77.78,47707,SANTA ANA,MAGDALENA,70.59,SANTANER,,SANTANER,SANTANER,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 2.22)",15686,SANTANA,BOYACÁ,80.0,SANTANA,66687,SANTUARIO,RISARALDA,70.59,SANTUARIO,52699,SANTACRUZ,NARIÑO,70.59,SANTACRUZ
TULUVIEJO,TULUVIEJO,TULUVIEJO,TULUVIEJO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47570,PUEBLOVIEJO,MAGDALENA,70.0,25799,TENJO,CUNDINAMARCA,57.14,76834,TULUÁ,VALLE DEL CAUCA,57.14,TULUVIEJO,,TULUVIEJO,TULUVIEJO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (70.00, margen 10.74)",47570,PUEBLOVIEJO,MAGDALENA,70.0,PUEBLOVIEJO,70823,SAN JOSÉ DE TOLUVIEJO,SUCRE,59.26,SAN JOSE TOLUVIEJO,25799,TENJO,CUNDINAMARCA,57.14,TENJO
YOPLA CASANARE,YOPLA CASANARE,YOPLA CASANARE,YOPLA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85001,YOPAL,CASANARE,84.0,5501,OLAYA,ANTIOQUIA,60.0,47555,PLATO,MAGDALENA,60.0,YOPLA CASANARE,CASANARE,YOPLA,YOPLA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (88.00, margen 21.33)",85001,YOPAL,CASANARE,88.0,YOPAL,52390,LA TOLA,NARIÑO,66.67,TOLA,05501,OLAYA,ANTIOQUIA,60.0,OLAYA
la parte,LA PARTE,LA PARTE,LA PARTE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41396,LA PLATA,HUILA,75.0,23350,LA APARTADA,CÓRDOBA,73.68,20621,LA PAZ,CESAR,71.43,LA PARTE,,LA PARTE,PARTE,PENDIENTE,,,,,,"mejor fuzzy insuficiente (66.67, margen 0.00)",19517,PÁEZ,CAUCA,66.67,PAEZ,85263,PORE,CASANARE,66.67,PORE,25530,PARATEBUENO,CUNDINAMARCA,62.5,PARATEBUENO
la sociedad,LA SOCIEDAD,LA SOCIEDAD,LA SOCIEDAD,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19392,LA SIERRA,CAUCA,70.0,5376,LA CEJA,ANTIOQUIA,66.67,52381,LA FLORIDA,NARIÑO,66.67,LA SOCIEDAD,,LA SOCIEDAD,SOCIEDAD,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 18.46)",08758,SOLEDAD,ATLÁNTICO,80.0,SOLEDAD,15757,SOCHA,BOYACÁ,61.54,SOCHA,15755,SOCOTÁ,BOYACÁ,57.14,SOCOTA
los dineros,LOS DINEROS,LOS DINEROS,LOS DINEROS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52418,LOS ANDES,NARIÑO,70.0,54405,LOS PATIOS,NORTE DE SANTANDER,66.67,68418,LOS SANTOS,SANTANDER,66.67,LOS DINEROS,,LOS DINEROS,DINEROS,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 13.33)",05190,CISNEROS,ANTIOQUIA,80.0,CISNEROS,68615,RIONEGRO,SANTANDER,66.67,RIONEGRO,41359,ISNOS,HUILA,66.67,ISNOS
obligatorio,OBLIGATORIO,OBLIGATORIO,OBLIGATORIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19824,TOTORÓ,CAUCA,58.82,19100,BOLÍVAR,CAUCA,55.56,68101,BOLÍVAR,SANTANDER,55.56,OBLIGATORIO,,OBLIGATORIO,OBLIGATORIO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (58.82, margen 3.27)",27600,RÍO QUITO,CHOCÓ,60.0,RIO QUITO,19824,TOTORÓ,CAUCA,58.82,TOTORO,76100,BOLÍVAR,VALLE DEL CAUCA,55.56,BOLIVAR
quien,QUIEN,QUIEN,QUIEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25288,FÚQUENE,CUNDINAMARCA,66.67,25596,QUIPILE,CUNDINAMARCA,66.67,66594,QUINCHÍA,RISARALDA,61.54,QUIEN,,QUIEN,QUIEN,PENDIENTE,,,,,,"mejor fuzzy insuficiente (66.67, margen 0.00)",25288,FÚQUENE,CUNDINAMARCA,66.67,FUQUENE,25596,QUIPILE,CUNDINAMARCA,66.67,QUIPILE,25736,SESQUILÉ,CUNDINAMARCA,61.54,SESQUILE
yamba,YAMBA,YAMBA,YAMBA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73217,COYAIMA,TOLIMA,66.67,25299,GAMA,CUNDINAMARCA,66.67,68298,GÁMBITA,SANTANDER,66.67,YAMBA,,YAMBA,YAMBA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (66.67, margen 0.00)",05887,YARUMAL,ANTIOQUIA,66.67,YARUMAL,19364,JAMBALÓ,CAUCA,66.67,JAMBALO,25299,GAMA,CUNDINAMARCA,66.67,GAMA
yumho,YUMHO,YUMHO,YUMHO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76892,YUMBO,VALLE DEL CAUCA,80.0,73319,GUAMO,TOLIMA,60.0,5887,YARUMAL,ANTIOQUIA,50.0,YUMHO,,YUMHO,YUMHO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (80.00, margen 20.00)",76892,YUMBO,VALLE DEL CAUCA,80.0,YUMBO,73319,GUAMO,TOLIMA,60.0,GUAMO,05887,YARUMAL,ANTIOQUIA,50.0,YARUMAL
PALANQUE-CASANARE,PALANQUE CASANARE,PALANQUE CASANARE,PALANQUE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15522,PANQUEBA,BOYACÁ,75.0,52885,YACUANQUER,NARIÑO,66.67,20787,TAMALAMEQUE,CESAR,63.16,PALANQUE CASANARE,CASANARE,PALANQUE,PALANQUE,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,15522,PANQUEBA,BOYACÁ,75.0,PANQUEBA,52885,YACUANQUER,NARIÑO,66.67,YACUANQUER,85325,SAN LUIS DE PALENQUE,CASANARE,64.0,SAN LUIS PALENQUE
SANTADER,SANTADER,SANTADER,SANTADER,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52210,CONTADERO,NARIÑO,70.59,52699,SANTACRUZ,NARIÑO,70.59,66687,SANTUARIO,RISARALDA,70.59,SANTADER,,SANTADER,SANTADER,PENDIENTE,,,,,,"mejor fuzzy insuficiente (70.59, margen 0.00)",66687,SANTUARIO,RISARALDA,70.59,SANTUARIO,52210,CONTADERO,NARIÑO,70.59,CONTADERO,52699,SANTACRUZ,NARIÑO,70.59,SANTACRUZ
AMAZONAS CUNDINAMARCA,AMAZONAS CUNDINAMARCA,AMAZONAS CUNDINAMARCA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15776,SUTAMARCHÁN,BOYACÁ,50.0,18410,LA MONTAÑITA,CAQUETÁ,48.48,25154,CARMEN DE CARUPA,CUNDINAMARCA,47.24,AMAZONAS CUNDINAMARCA,CUNDINAMARCA,AMAZONAS,AMAZONAS,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,17662,SAMANÁ,CALDAS,71.43,SAMANA,25436,MANTA,CUNDINAMARCA,69.54,MANTA,17433,MANZANARES,CALDAS,66.67,MANZANARES
"Amazonas, Cundinamarca",AMAZONAS CUNDINAMARCA,AMAZONAS CUNDINAMARCA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15776,SUTAMARCHÁN,BOYACÁ,50.0,18410,LA MONTAÑITA,CAQUETÁ,48.48,25154,CARMEN DE CARUPA,CUNDINAMARCA,47.24,AMAZONAS CUNDINAMARCA,CUNDINAMARCA,AMAZONAS,AMAZONAS,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,17662,SAMANÁ,CALDAS,71.43,SAMANA,25436,MANTA,CUNDINAMARCA,69.54,MANTA,17433,MANZANARES,CALDAS,66.67,MANZANARES
CALL,CALL,CALL,CALL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76020,ALCALÁ,VALLE DEL CAUCA,60.0,5129,CALDAS,ANTIOQUIA,60.0,15131,CALDAS,BOYACÁ,60.0,CALL,,CALL,CALL,PENDIENTE,,,,,,"mejor fuzzy insuficiente (75.00, margen 2.27)",76001,SANTIAGO DE CALI,VALLE DEL CAUCA,75.0,CALI,15380,LA CAPILLA,BOYACÁ,72.73,CAPILLA,50251,EL CASTILLO,META,66.67,CASTILLO
CALLE 12 C NO . 7-36 PISO 11,CALLE 12 C NO 7 36 PISO 11,CALLE 12 C NO 7 36 PISO 11,CALLE 12 C NO 7 36 PISO 11,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68855,VALLE DE SAN JOSÉ,SANTANDER,41.86,73854,VALLE DE SAN JUAN,TOLIMA,37.21,47161,CERRO DE SAN ANTONIO,MAGDALENA,34.78,CALLE 12 C NO 7 36 PISO 11,,CALLE 12 C NO 7 36 PISO 11,CALLE 12 7 36 PISO 11,PENDIENTE,,,,,,"mejor fuzzy insuficiente (42.11, margen 0.00)",47545,PIJIÑO DEL CARMEN,MAGDALENA,41.18,PIJINO CARMEN,18860,VALPARAÍSO,CAQUETÁ,38.71,VALPARAISO,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,37.84,SANTIAGO DE CALI
