valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo,raw_norm_2,departamento_detectado,texto_sin_departamento,core_filtrado_2,estado_final_2,codigo_dane_final_2,nombre_dane_final_2,departamento_final_2,metodo_final_2,confianza_final_2,motivo_final_2,final_top_1_codigo,final_top_1_nombre,final_top_1_departamento,final_top_1_score,final_top_1_alias,final_top_2_codigo,final_top_2_nombre,final_top_2_departamento,final_top_2_score,final_top_2_alias,final_top_3_codigo,final_top_3_nombre,final_top_3_departamento,final_top_3_score,final_top_3_alias
PROVIDENCIA,PROVIDENCIA,PROVIDENCIA,PROVIDENCIA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,52565,PROVIDENCIA,NARIÑO,100.0,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",100.0,5861,VENECIA,ANTIOQUIA,66.67,PROVIDENCIA,,PROVIDENCIA,PROVIDENCIA,AUTOAPROBADO,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PROVIDENCIA' y margen 33.33,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",100.0,PROVIDENCIA,25506,VENECIA,CUNDINAMARCA,66.67,VENECIA,23855,VALENCIA,CÓRDOBA,63.16,VALENCIA
"PROVIDENCIA , ISLA .",PROVIDENCIA ISLA,PROVIDENCIA ISLA,PROVIDENCIA ISLA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52565,PROVIDENCIA,NARIÑO,81.48,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",81.48,70221,COVEÑAS,SUCRE,52.17,PROVIDENCIA ISLA,,PROVIDENCIA ISLA,PROVIDENCIA ISLA,AUTOAPROBADO,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",alias_manual_exacto,99.0,alias manual exacto: PROVIDENCIA ISLA,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",100.0,PROVIDENCIA ISLA,50001,VILLAVICENCIO,META,62.07,VILLAVICENCIO,25398,LA PEÑA,CUNDINAMARCA,60.87,LA PENA
PROVIDENCIA - ISLA,PROVIDENCIA ISLA,PROVIDENCIA ISLA,PROVIDENCIA ISLA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52565,PROVIDENCIA,NARIÑO,81.48,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",81.48,70221,COVEÑAS,SUCRE,52.17,PROVIDENCIA ISLA,,PROVIDENCIA ISLA,PROVIDENCIA ISLA,AUTOAPROBADO,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",alias_manual_exacto,99.0,alias manual exacto: PROVIDENCIA ISLA,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",100.0,PROVIDENCIA ISLA,50001,VILLAVICENCIO,META,62.07,VILLAVICENCIO,25398,LA PEÑA,CUNDINAMARCA,60.87,LA PENA
PROVIDENCIA ISLA,PROVIDENCIA ISLA,PROVIDENCIA ISLA,PROVIDENCIA ISLA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52565,PROVIDENCIA,NARIÑO,81.48,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",81.48,70221,COVEÑAS,SUCRE,52.17,PROVIDENCIA ISLA,,PROVIDENCIA ISLA,PROVIDENCIA ISLA,AUTOAPROBADO,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",alias_manual_exacto,99.0,alias manual exacto: PROVIDENCIA ISLA,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",100.0,PROVIDENCIA ISLA,50001,VILLAVICENCIO,META,62.07,VILLAVICENCIO,25398,LA PEÑA,CUNDINAMARCA,60.87,LA PENA
PUEBLO VIEJO MAGDALENA,PUEBLO VIEJO MAGDALENA,PUEBLO VIEJO MAGDALENA,PUEBLO VIEJO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47570,PUEBLOVIEJO,MAGDALENA,99.65,66572,PUEBLO RICO,RISARALDA,78.26,20570,PUEBLO BELLO,CESAR,75.0,PUEBLO VIEJO MAGDALENA,MAGDALENA,PUEBLO VIEJO,PUEBLO VIEJO,AUTOAPROBADO,47570,PUEBLOVIEJO,MAGDALENA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PUEBLOVIEJO' y margen 25.39,47570,PUEBLOVIEJO,MAGDALENA,100.0,PUEBLOVIEJO,66572,PUEBLO RICO,RISARALDA,78.26,PUEBLO RICO,05576,PUEBLORRICO,ANTIOQUIA,69.57,PUEBLORRICO
PUERTO DE COLOMBIA,PUERTO DE COLOMBIA,PUERTO DE COLOMBIA,PUERTO DE COLOMBIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8573,PUERTO COLOMBIA,ATLÁNTICO,90.91,50450,PUERTO CONCORDIA,META,70.59,23574,PUERTO ESCONDIDO,CÓRDOBA,64.71,PUERTO DE COLOMBIA,,PUERTO DE COLOMBIA,PUERTO COLOMBIA,AUTOAPROBADO,08573,PUERTO COLOMBIA,ATLÁNTICO,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,08573,PUERTO COLOMBIA,ATLÁNTICO,100.0,PUERTO COLOMBIA,50450,PUERTO CONCORDIA,META,77.42,PUERTO CONCORDIA,41206,COLOMBIA,HUILA,69.57,COLOMBIA
PUERTOCOLOMBIA,PUERTOCOLOMBIA,PUERTOCOLOMBIA,PUERTOCOLOMBIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8573,PUERTO COLOMBIA,ATLÁNTICO,96.55,50450,PUERTO CONCORDIA,META,73.33,41206,COLOMBIA,HUILA,72.73,PUERTOCOLOMBIA,,PUERTOCOLOMBIA,PUERTOCOLOMBIA,AUTOAPROBADO,08573,PUERTO COLOMBIA,ATLÁNTICO,fuzzy_corto_fuerte,96.55,fuzzy fuerte con alias 'PUERTO COLOMBIA' y margen 23.22,41206,COLOMBIA,HUILA,72.73,COLOMBIA,50590,PUERTO RICO,META,64.0,PUERTO RICO,25572,PUERTO SALGAR,CUNDINAMARCA,59.26,PUERTO SALGAR
Palmira  Valle,PALMIRA VALLE,PALMIRA VALLE,PALMIRA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76520,PALMIRA,VALLE DEL CAUCA,70.0,8520,PALMAR DE VARELA,ATLÁNTICO,62.07,41026,ALTAMIRA,HUILA,57.14,PALMIRA VALLE,VALLE DEL CAUCA,PALMIRA,PALMIRA,AUTOAPROBADO,76520,PALMIRA,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76520,PALMIRA,VALLE DEL CAUCA,100.0,PALMIRA,25394,LA PALMA,CUNDINAMARCA,83.33,PALMA,41026,ALTAMIRA,HUILA,80.0,ALTAMIRA
Palmira ( Valle ),PALMIRA VALLE,PALMIRA VALLE,PALMIRA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76520,PALMIRA,VALLE DEL CAUCA,70.0,8520,PALMAR DE VARELA,ATLÁNTICO,62.07,41026,ALTAMIRA,HUILA,57.14,PALMIRA VALLE,VALLE DEL CAUCA,PALMIRA,PALMIRA,AUTOAPROBADO,76520,PALMIRA,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76520,PALMIRA,VALLE DEL CAUCA,100.0,PALMIRA,25394,LA PALMA,CUNDINAMARCA,83.33,PALMA,41026,ALTAMIRA,HUILA,80.0,ALTAMIRA
"Palmira , Valle",PALMIRA VALLE,PALMIRA VALLE,PALMIRA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76520,PALMIRA,VALLE DEL CAUCA,70.0,8520,PALMAR DE VARELA,ATLÁNTICO,62.07,41026,ALTAMIRA,HUILA,57.14,PALMIRA VALLE,VALLE DEL CAUCA,PALMIRA,PALMIRA,AUTOAPROBADO,76520,PALMIRA,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76520,PALMIRA,VALLE DEL CAUCA,100.0,PALMIRA,25394,LA PALMA,CUNDINAMARCA,83.33,PALMA,41026,ALTAMIRA,HUILA,80.0,ALTAMIRA
"Palmira , Valle ,",PALMIRA VALLE,PALMIRA VALLE,PALMIRA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76520,PALMIRA,VALLE DEL CAUCA,70.0,8520,PALMAR DE VARELA,ATLÁNTICO,62.07,41026,ALTAMIRA,HUILA,57.14,PALMIRA VALLE,VALLE DEL CAUCA,PALMIRA,PALMIRA,AUTOAPROBADO,76520,PALMIRA,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76520,PALMIRA,VALLE DEL CAUCA,100.0,PALMIRA,25394,LA PALMA,CUNDINAMARCA,83.33,PALMA,41026,ALTAMIRA,HUILA,80.0,ALTAMIRA
Pamplona - N. De Santander,PAMPLONA N DE SANTANDER,PAMPLONA N DE SANTANDER,PAMPLONA N DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54518,PAMPLONA,NORTE DE SANTANDER,76.19,54520,PAMPLONITA,NORTE DE SANTANDER,69.57,19533,PIAMONTE,CAUCA,57.14,PAMPLONA N DE SANTAN DER,NORTE DE SANTAN DER,PAMPLONA,PAMPLONA,AUTOAPROBADO,54518,PAMPLONA,NORTE DE SANTANDER,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,54518,PAMPLONA,NORTE DE SANTANDER,100.0,PAMPLONA,54520,PAMPLONITA,NORTE DE SANTANDER,96.89,PAMPLONITA,19533,PIAMONTE,CAUCA,62.5,PIAMONTE
Pamplona N.S.,PAMPLONA N S,PAMPLONA N S,PAMPLONA N S,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54518,PAMPLONA,NORTE DE SANTANDER,80.0,54520,PAMPLONITA,NORTE DE SANTANDER,72.73,18410,LA MONTAÑITA,CAQUETÁ,50.0,PAMPLONA N S,NORTE DE SANTAN DER,PAMPLONA,PAMPLONA,AUTOAPROBADO,54518,PAMPLONA,NORTE DE SANTANDER,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,54518,PAMPLONA,NORTE DE SANTANDER,100.0,PAMPLONA,54520,PAMPLONITA,NORTE DE SANTANDER,96.89,PAMPLONITA,19533,PIAMONTE,CAUCA,62.5,PIAMONTE
"Pradera , Valle",PRADERA VALLE,PRADERA VALLE,PRADERA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76563,PRADERA,VALLE DEL CAUCA,70.0,73622,RONCESVALLES,TOLIMA,56.0,8520,PALMAR DE VARELA,ATLÁNTICO,55.17,PRADERA VALLE,VALLE DEL CAUCA,PRADERA,PRADERA,AUTOAPROBADO,76563,PRADERA,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76563,PRADERA,VALLE DEL CAUCA,100.0,PRADERA,99524,LA PRIMAVERA,VICHADA,75.0,PRIMAVERA,66001,PEREIRA,RISARALDA,71.43,PEREIRA
Pradera - Valle,PRADERA VALLE,PRADERA VALLE,PRADERA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76563,PRADERA,VALLE DEL CAUCA,70.0,73622,RONCESVALLES,TOLIMA,56.0,8520,PALMAR DE VARELA,ATLÁNTICO,55.17,PRADERA VALLE,VALLE DEL CAUCA,PRADERA,PRADERA,AUTOAPROBADO,76563,PRADERA,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76563,PRADERA,VALLE DEL CAUCA,100.0,PRADERA,99524,LA PRIMAVERA,VICHADA,75.0,PRIMAVERA,66001,PEREIRA,RISARALDA,71.43,PEREIRA
"Providencia , Isla",PROVIDENCIA ISLA,PROVIDENCIA ISLA,PROVIDENCIA ISLA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52565,PROVIDENCIA,NARIÑO,81.48,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",81.48,70221,COVEÑAS,SUCRE,52.17,PROVIDENCIA ISLA,,PROVIDENCIA ISLA,PROVIDENCIA ISLA,AUTOAPROBADO,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",alias_manual_exacto,99.0,alias manual exacto: PROVIDENCIA ISLA,88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",100.0,PROVIDENCIA ISLA,50001,VILLAVICENCIO,META,62.07,VILLAVICENCIO,25398,LA PEÑA,CUNDINAMARCA,60.87,LA PENA
Puerto Bogotá D.C.,PUERTO BOGOTA DC,PUERTO BOGOTA DC,PUERTO BOGOTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15572,PUERTO BOYACÁ,BOYACÁ,76.92,50568,PUERTO GAITÁN,META,76.92,5579,PUERTO BERRÍO,ANTIOQUIA,69.23,PUERTO BOGOTA D C,BOGOTA D C,PUERTO,PUERTO,AUTOAPROBADO,11001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",manual_bogota,99.5,regla manual para variantes de Bogotá,05585,PUERTO NARE,ANTIOQUIA,70.59,PUERTO NARE,50590,PUERTO RICO,META,70.59,PUERTO RICO,86568,PUERTO ASÍS,PUTUMAYO,70.59,PUERTO ASIS
Puerto Rico,PUERTO RICO,PUERTO RICO,PUERTO RICO,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,18592,PUERTO RICO,CAQUETÁ,100.0,50590,PUERTO RICO,META,100.0,5579,PUERTO BERRÍO,ANTIOQUIA,83.33,PUERTO RICO,,PUERTO RICO,PUERTO RICO,AUTOAPROBADO,50590,PUERTO RICO,META,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PUERTO RICO' y margen 16.67,50590,PUERTO RICO,META,100.0,PUERTO RICO,66572,PUEBLO RICO,RISARALDA,81.82,PUEBLO RICO,05591,PUERTO TRIUNFO,ANTIOQUIA,80.0,PUERTO TRIUNFO
"Puerto Salgar ,m Cundinamarca",PUERTO SALGAR M CUNDINAMARCA,PUERTO SALGAR M CUNDINAMARCA,PUERTO SALGAR M,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25572,PUERTO SALGAR,CUNDINAMARCA,96.86,54553,PUERTO SANTANDER,NORTE DE SANTANDER,70.97,5585,PUERTO NARE,ANTIOQUIA,69.23,PUERTO SALGAR M CUNDINAMARCA,CUNDINAMARCA,PUERTO SALGAR M,PUERTO SALGAR M,AUTOAPROBADO,25572,PUERTO SALGAR,CUNDINAMARCA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PUERTO SALGAR' y margen 29.89,25572,PUERTO SALGAR,CUNDINAMARCA,100.0,PUERTO SALGAR,54553,PUERTO SANTANDER,NORTE DE SANTANDER,68.75,PUERTO SANTAN DER,19573,PUERTO TEJADA,CAUCA,64.29,PUERTO TEJADA
REGIDOS BOLIVAR,REGIDOS BOLIVAR,REGIDOS BOLIVAR,REGIDOS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13580,REGIDOR,BOLÍVAR,89.71,5604,REMEDIOS,ANTIOQUIA,66.67,5607,RETIRO,ANTIOQUIA,61.54,REGIDOS BOLIVAR,BOLIVAR,REGIDOS,REGIDOS,AUTOAPROBADO,13580,REGIDOR,BOLÍVAR,fuzzy_corto_con_depto,93.71,fuzzy con contexto de departamento/alias 'REGIDOR',13580,REGIDOR,BOLÍVAR,93.71,REGIDOR,05604,REMEDIOS,ANTIOQUIA,66.67,REMEDIOS,05607,RETIRO,ANTIOQUIA,61.54,RETIRO
RESTREPO VALLE,RESTREPO VALLE,RESTREPO VALLE,RESTREPO VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50606,RESTREPO,META,72.73,76606,RESTREPO,VALLE DEL CAUCA,72.73,73622,RONCESVALLES,TOLIMA,61.54,RESTREPO VALLE,VALLE DEL CAUCA,RESTREPO,RESTREPO,AUTOAPROBADO,76606,RESTREPO,VALLE DEL CAUCA,core_oficial_exacto_depto,100.0,coincidencia exacta resuelta por departamento,76606,RESTREPO,VALLE DEL CAUCA,100.0,RESTREPO,05607,RETIRO,ANTIOQUIA,71.43,RETIRO,95025,EL RETORNO,GUAVIARE,66.67,RETORNO
RETEN MAGDALENA,RETEN MAGDALENA,RETEN MAGDALENA,RETEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47268,EL RETÉN,MAGDALENA,80.92,23162,CERETÉ,CÓRDOBA,72.73,8606,REPELÓN,ATLÁNTICO,66.67,RETEN MAGDALENA,MAGDALENA,RETEN,RETEN,AUTOAPROBADO,47268,EL RETÉN,MAGDALENA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,47268,EL RETÉN,MAGDALENA,100.0,RETEN,23162,CERETÉ,CÓRDOBA,72.73,CERETE,08606,REPELÓN,ATLÁNTICO,66.67,REPELON
RICAURTE,RICAURTE,RICAURTE,RICAURTE,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,25612,RICAURTE,CUNDINAMARCA,100.0,52612,RICAURTE,NARIÑO,100.0,68079,BARICHARA,SANTANDER,58.82,RICAURTE,,RICAURTE,RICAURTE,AUTOAPROBADO,52612,RICAURTE,NARIÑO,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'RICAURTE' y margen 40.00,52612,RICAURTE,NARIÑO,100.0,RICAURTE,68079,BARICHARA,SANTANDER,58.82,BARICHARA,05147,CAREPA,ANTIOQUIA,57.14,CAREPA
RIOHACHA GUAJIRA,RIOHACHA GUAJIRA,RIOHACHA GUAJIRA,RIOHACHA GUAJIRA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44001,RIOHACHA,LA GUAJIRA,66.67,52240,CHACHAGÜÍ,NARIÑO,64.0,25168,CHAGUANÍ,CUNDINAMARCA,58.33,RIOHACHA GUAJIRA,LA GUAJIRA,RIOHACHA,RIOHACHA,AUTOAPROBADO,44001,RIOHACHA,LA GUAJIRA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,44001,RIOHACHA,LA GUAJIRA,100.0,RIOHACHA,25754,SOACHA,CUNDINAMARCA,71.43,SOACHA,15757,SOCHA,BOYACÁ,61.54,SOCHA
RIONEGRO de Antioquia,RIONEGRO DE ANTIOQUIA,RIONEGRO DE ANTIOQUIA,RIONEGRO DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5615,RIONEGRO,ANTIOQUIA,88.21,68615,RIONEGRO,SANTANDER,84.21,63470,MONTENEGRO,QUINDÍO,57.14,RIONEGRO DE ANTIOQUIA,ANTIOQUIA,RIONEGRO DE,RIONEGRO,AUTOAPROBADO,05615,RIONEGRO,ANTIOQUIA,core_oficial_exacto_depto,100.0,coincidencia exacta resuelta por departamento,68615,RIONEGRO,SANTANDER,100.0,RIONEGRO,05190,CISNEROS,ANTIOQUIA,70.5,CISNEROS,63470,MONTENEGRO,QUINDÍO,66.67,MONTENEGRO
RIOSUCIO,RIOSUCIO,RIOSUCIO,RIOSUCIO,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,17614,RIOSUCIO,CALDAS,100.0,27615,RIOSUCIO,CHOCÓ,100.0,27600,RÍO QUITO,CHOCÓ,70.59,RIOSUCIO,,RIOSUCIO,RIOSUCIO,AUTOAPROBADO,27615,RIOSUCIO,CHOCÓ,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'RIOSUCIO' y margen 29.41,27615,RIOSUCIO,CHOCÓ,100.0,RIOSUCIO,52256,EL ROSARIO,NARIÑO,66.67,ROSARIO,76616,RIOFRÍO,VALLE DEL CAUCA,66.67,RIOFRIO
ROLDANILLO DEL VALLE DEL CAUCA,ROLDANILLO DEL VALLE DEL CAUCA,ROLDANILLO DEL VALLE DEL CAUCA,ROLDANILLO DEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76622,ROLDANILLO,VALLE DEL CAUCA,87.33,13300,HATILLO DE LOBA,BOLÍVAR,62.07,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,57.33,ROLDANILLO DEL VALLE DEL CAUCA,VALLE DEL CAUCA,ROLDANILLO DEL,ROLDANILLO,AUTOAPROBADO,76622,ROLDANILLO,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76622,ROLDANILLO,VALLE DEL CAUCA,100.0,ROLDANILLO,76400,LA UNIÓN,VALLE DEL CAUCA,63.56,LA UNION,76828,TRUJILLO,VALLE DEL CAUCA,63.56,TRUJILLO
ROLDANILLO VALLE,ROLDANILLO VALLE,ROLDANILLO VALLE,ROLDANILLO VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76622,ROLDANILLO,VALLE DEL CAUCA,76.92,73622,RONCESVALLES,TOLIMA,57.14,8001,BARRANQUILLA,ATLÁNTICO,50.0,ROLDANILLO VALLE,VALLE DEL CAUCA,ROLDANILLO,ROLDANILLO,AUTOAPROBADO,76622,ROLDANILLO,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76622,ROLDANILLO,VALLE DEL CAUCA,100.0,ROLDANILLO,76400,LA UNIÓN,VALLE DEL CAUCA,63.56,LA UNION,76828,TRUJILLO,VALLE DEL CAUCA,63.56,TRUJILLO
ROSAL CUNDINAMARCA,ROSAL CUNDINAMARCA,ROSAL CUNDINAMARCA,ROSAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25260,EL ROSAL,CUNDINAMARCA,80.92,19622,ROSAS,CAUCA,80.0,5079,BARBOSA,ANTIOQUIA,66.67,ROSAL CUNDINAMARCA,CUNDINAMARCA,ROSAL,ROSAL,AUTOAPROBADO,25260,EL ROSAL,CUNDINAMARCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,25260,EL ROSAL,CUNDINAMARCA,100.0,ROSAL,19622,ROSAS,CAUCA,80.0,ROSAS,25281,FOSCA,CUNDINAMARCA,68.0,FOSCA
Rionegro,RIONEGRO,RIONEGRO,RIONEGRO,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,5615,RIONEGRO,ANTIOQUIA,100.0,68615,RIONEGRO,SANTANDER,100.0,63470,MONTENEGRO,QUINDÍO,66.67,RIONEGRO,,RIONEGRO,RIONEGRO,AUTOAPROBADO,68615,RIONEGRO,SANTANDER,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'RIONEGRO' y margen 33.33,68615,RIONEGRO,SANTANDER,100.0,RIONEGRO,63470,MONTENEGRO,QUINDÍO,66.67,MONTENEGRO,76616,RIOFRÍO,VALLE DEL CAUCA,66.67,RIOFRIO
"Rionegro ,",RIONEGRO,RIONEGRO,RIONEGRO,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,5615,RIONEGRO,ANTIOQUIA,100.0,68615,RIONEGRO,SANTANDER,100.0,63470,MONTENEGRO,QUINDÍO,66.67,RIONEGRO,,RIONEGRO,RIONEGRO,AUTOAPROBADO,68615,RIONEGRO,SANTANDER,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'RIONEGRO' y margen 33.33,68615,RIONEGRO,SANTANDER,100.0,RIONEGRO,63470,MONTENEGRO,QUINDÍO,66.67,MONTENEGRO,76616,RIOFRÍO,VALLE DEL CAUCA,66.67,RIOFRIO
"Roldanillo , Valle",ROLDANILLO VALLE,ROLDANILLO VALLE,ROLDANILLO VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76622,ROLDANILLO,VALLE DEL CAUCA,76.92,73622,RONCESVALLES,TOLIMA,57.14,8001,BARRANQUILLA,ATLÁNTICO,50.0,ROLDANILLO VALLE,VALLE DEL CAUCA,ROLDANILLO,ROLDANILLO,AUTOAPROBADO,76622,ROLDANILLO,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76622,ROLDANILLO,VALLE DEL CAUCA,100.0,ROLDANILLO,76400,LA UNIÓN,VALLE DEL CAUCA,63.56,LA UNION,76828,TRUJILLO,VALLE DEL CAUCA,63.56,TRUJILLO
Roldanillo Valle,ROLDANILLO VALLE,ROLDANILLO VALLE,ROLDANILLO VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76622,ROLDANILLO,VALLE DEL CAUCA,76.92,73622,RONCESVALLES,TOLIMA,57.14,8001,BARRANQUILLA,ATLÁNTICO,50.0,ROLDANILLO VALLE,VALLE DEL CAUCA,ROLDANILLO,ROLDANILLO,AUTOAPROBADO,76622,ROLDANILLO,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76622,ROLDANILLO,VALLE DEL CAUCA,100.0,ROLDANILLO,76400,LA UNIÓN,VALLE DEL CAUCA,63.56,LA UNION,76828,TRUJILLO,VALLE DEL CAUCA,63.56,TRUJILLO
SABANA GRANDE  ATLANTICO,SABANA GRANDE ATLANTICO,SABANA GRANDE ATLANTICO,SABANA GRANDE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8634,SABANAGRANDE,ATLÁNTICO,100.0,15377,LABRANZAGRANDE,BOYACÁ,81.48,8638,SABANALARGA,ATLÁNTICO,70.67,SABANA GRAN DE ATLANTICO,ATLANTICO,SABANA GRAN DE,SABANA GRAN,AUTOAPROBADO,08634,SABANAGRANDE,ATLÁNTICO,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'SABANAGRAN' y margen 24.98,47707,SANTA ANA,MAGDALENA,70.0,SANTA ANA,50313,GRANADA,META,66.67,GRANADA,19701,SANTA ROSA,CAUCA,66.67,SANTA ROSA
SABANA TORRES,SABANA TORRES,SABANA TORRES,SABANA TORRES,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68655,SABANA DE TORRES,SANTANDER,89.66,8634,SABANAGRANDE,ATLÁNTICO,64.0,17433,MANZANARES,CALDAS,60.87,SABANA TORRES,,SABANA TORRES,SABANA TORRES,AUTOAPROBADO,68655,SABANA DE TORRES,SANTANDER,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,68655,SABANA DE TORRES,SANTANDER,100.0,SABANA TORRES,68418,LOS SANTOS,SANTANDER,63.16,SANTOS,08634,SABANAGRANDE,ATLÁNTICO,60.87,SABANAGRAN
