valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo
Orito -Putumayo,ORITO PUTUMAYO,ORITO PUTUMAYO,ORITO,86320,ORITO,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Orito Putumayo,ORITO PUTUMAYO,ORITO PUTUMAYO,ORITO,86320,ORITO,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Orito,",ORITO,ORITO,ORITO,86320,ORITO,PUTUMAYO,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Orito-Putumayo,ORITO PUTUMAYO,ORITO PUTUMAYO,ORITO,86320,ORITO,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Orocué _ Casanare,OROCUE CASANARE,OROCUE CASANARE,OROCUE,85230,OROCUÉ,CASANARE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Ortega,ORTEGA,ORTEGA,ORTEGA,73504,ORTEGA,TOLIMA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Ospina Nariño,OSPINA NARINO,OSPINA NARINO,OSPINA,52506,OSPINA,NARIÑO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Ovejas , Sucre",OVEJAS SUCRE,OVEJAS SUCRE,OVEJAS,70508,OVEJAS,SUCRE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"PACHO , CUNDINAMARCA",PACHO CUNDINAMARCA,PACHO CUNDINAMARCA,PACHO,25513,PACHO,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PACHO-CUNDINAMARCA,PACHO CUNDINAMARCA,PACHO CUNDINAMARCA,PACHO,25513,PACHO,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PACORA,PACORA,PACORA,PACORA,17513,PÁCORA,CALDAS,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PADILLA CAUCA,PADILLA CAUCA,PADILLA CAUCA,PADILLA,19513,PADILLA,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAICOL,PAICOL,PAICOL,PAICOL,41518,PAICOL,HUILA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PAICOL HUILA,PAICOL HUILA,PAICOL HUILA,PAICOL,41518,PAICOL,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAILITAS,PAILITAS,PAILITAS,PAILITAS,20517,PAILITAS,CESAR,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PAILITAS - CESAR,PAILITAS CESAR,PAILITAS CESAR,PAILITAS,20517,PAILITAS,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAILITAS -CESAR,PAILITAS CESAR,PAILITAS CESAR,PAILITAS,20517,PAILITAS,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAILITAS CESAR,PAILITAS CESAR,PAILITAS CESAR,PAILITAS,20517,PAILITAS,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAILITAS-CESAR,PAILITAS CESAR,PAILITAS CESAR,PAILITAS,20517,PAILITAS,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAIME,PAIME,PAIME,PAIME,25518,PAIME,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PAIME CUNDINAMARCA,PAIME CUNDINAMARCA,PAIME CUNDINAMARCA,PAIME,25518,PAIME,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAIPA,PAIPA,PAIPA,PAIPA,15516,PAIPA,BOYACÁ,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PAIPA-BOYACA,PAIPA BOYACA,PAIPA BOYACA,PAIPA,15516,PAIPA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAJARITO BOYACÁ,PAJARITO BOYACA,PAJARITO BOYACA,PAJARITO,15518,PAJARITO,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAJARITO-BOYACA,PAJARITO BOYACA,PAJARITO BOYACA,PAJARITO,15518,PAJARITO,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PALERMO,PALERMO,PALERMO,PALERMO,41524,PALERMO,HUILA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PALERMO - HUILA,PALERMO HUILA,PALERMO HUILA,PALERMO,41524,PALERMO,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PALERMO HUILA,PALERMO HUILA,PALERMO HUILA,PALERMO,41524,PALERMO,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PALERMO – HUILA,PALERMO HUILA,PALERMO HUILA,PALERMO,41524,PALERMO,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PALERMO-HUILA,PALERMO HUILA,PALERMO HUILA,PALERMO,41524,PALERMO,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PALESTINA - . CALDAS,PALESTINA CALDAS,PALESTINA CALDAS,PALESTINA,17524,PALESTINA,CALDAS,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
PALESTINA - CALDAS,PALESTINA CALDAS,PALESTINA CALDAS,PALESTINA,17524,PALESTINA,CALDAS,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
PALESTINA CALDAS,PALESTINA CALDAS,PALESTINA CALDAS,PALESTINA,17524,PALESTINA,CALDAS,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
PALESTINA HUILA,PALESTINA HUILA,PALESTINA HUILA,PALESTINA,41530,PALESTINA,HUILA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
PALMAR,PALMAR,PALMAR,PALMAR,68522,PALMAR,SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PALMAR DE VARELA - ATLÁNTICO,PALMAR DE VARELA ATLANTICO,PALMAR DE VARELA ATLANTICO,PALMAR DE VARELA,8520,PALMAR DE VARELA,ATLÁNTICO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PALMAR DE VARELA ATLÁNTICO,PALMAR DE VARELA ATLANTICO,PALMAR DE VARELA ATLANTICO,PALMAR DE VARELA,8520,PALMAR DE VARELA,ATLÁNTICO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAMPLONA,PAMPLONA,PAMPLONA,PAMPLONA,54518,PAMPLONA,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PAMPLONA  NORTE DE SANTANDER,PAMPLONA NORTE DE SANTANDER,PAMPLONA NORTE DE SANTANDER,PAMPLONA,54518,PAMPLONA,NORTE DE SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAMPLONA SANTANDER,PAMPLONA SANTANDER,PAMPLONA SANTANDER,PAMPLONA,54518,PAMPLONA,NORTE DE SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"PAMPLONA, NORTE DE SANTANDER",PAMPLONA NORTE DE SANTANDER,PAMPLONA NORTE DE SANTANDER,PAMPLONA,54518,PAMPLONA,NORTE DE SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAMPLONA-NORTE DE SANTANDER,PAMPLONA NORTE DE SANTANDER,PAMPLONA NORTE DE SANTANDER,PAMPLONA,54518,PAMPLONA,NORTE DE SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAMPLONA-SANTANDER,PAMPLONA SANTANDER,PAMPLONA SANTANDER,PAMPLONA,54518,PAMPLONA,NORTE DE SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAMPLONITA NORTE DE SANTANDER,PAMPLONITA NORTE DE SANTANDER,PAMPLONITA NORTE DE SANTANDER,PAMPLONITA,54520,PAMPLONITA,NORTE DE SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PARATEBUENO,PARATEBUENO,PARATEBUENO,PARATEBUENO,25530,PARATEBUENO,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PASCA,PASCA,PASCA,PASCA,25535,PASCA,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PASCA CUNDINAMARCA,PASCA CUNDINAMARCA,PASCA CUNDINAMARCA,PASCA,25535,PASCA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PASTO,PASTO,PASTO,PASTO,52001,PASTO,NARIÑO,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PASTO NARIÑO,PASTO NARINO,PASTO NARINO,PASTO,52001,PASTO,NARIÑO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PASTO-NARIÑO,PASTO NARINO,PASTO NARINO,PASTO,52001,PASTO,NARIÑO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PATIA,PATIA,PATIA,PATIA,19532,PATÍA,CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PATIA CAUCA,PATIA CAUCA,PATIA CAUCA,PATIA,19532,PATÍA,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAUNA -BOYACÁ,PAUNA BOYACA,PAUNA BOYACA,PAUNA,15531,PAUNA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAUNA BOYACA,PAUNA BOYACA,PAUNA BOYACA,PAUNA,15531,PAUNA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAZ  DE ARIPORO CASANARE,PAZ DE ARIPORO CASANARE,PAZ DE ARIPORO CASANARE,PAZ DE ARIPORO,85250,PAZ DE ARIPORO,CASANARE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAZ DE ARIPORO,PAZ DE ARIPORO,PAZ DE ARIPORO,PAZ DE ARIPORO,85250,PAZ DE ARIPORO,CASANARE,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PAZ DE ARIPORO CASANARE,PAZ DE ARIPORO CASANARE,PAZ DE ARIPORO CASANARE,PAZ DE ARIPORO,85250,PAZ DE ARIPORO,CASANARE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PAZ DE ARIPORO CASANARE.,PAZ DE ARIPORO CASANARE,PAZ DE ARIPORO CASANARE,PAZ DE ARIPORO,85250,PAZ DE ARIPORO,CASANARE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"PAZ DE ARIPORO, CASANARE",PAZ DE ARIPORO CASANARE,PAZ DE ARIPORO CASANARE,PAZ DE ARIPORO,85250,PAZ DE ARIPORO,CASANARE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PEDRAZA,PEDRAZA,PEDRAZA,PEDRAZA,47541,PEDRAZA,MAGDALENA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PEDRAZA - MAGDALENA,PEDRAZA MAGDALENA,PEDRAZA MAGDALENA,PEDRAZA,47541,PEDRAZA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PEDRAZA MAGDALENA,PEDRAZA MAGDALENA,PEDRAZA MAGDALENA,PEDRAZA,47541,PEDRAZA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PELAYA,PELAYA,PELAYA,PELAYA,20550,PELAYA,CESAR,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PELAYA - CESAR,PELAYA CESAR,PELAYA CESAR,PELAYA,20550,PELAYA,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PELAYA -CESAR,PELAYA CESAR,PELAYA CESAR,PELAYA,20550,PELAYA,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PELAYA CESAR,PELAYA CESAR,PELAYA CESAR,PELAYA,20550,PELAYA,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PELAYA- CESAR,PELAYA CESAR,PELAYA CESAR,PELAYA,20550,PELAYA,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PELAYA-CESAR,PELAYA CESAR,PELAYA CESAR,PELAYA,20550,PELAYA,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PENSILVANIA,PENSILVANIA,PENSILVANIA,PENSILVANIA,17541,PENSILVANIA,CALDAS,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PENSILVANIA CALDAS,PENSILVANIA CALDAS,PENSILVANIA CALDAS,PENSILVANIA,17541,PENSILVANIA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PEQUE ANTIOQUIA,PEQUE ANTIOQUIA,PEQUE ANTIOQUIA,PEQUE,5543,PEQUE,ANTIOQUIA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PEREIRA,PEREIRA,PEREIRA,PEREIRA,66001,PEREIRA,RISARALDA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PEREIRA  RISARALDA,PEREIRA RISARALDA,PEREIRA RISARALDA,PEREIRA,66001,PEREIRA,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PEREIRA -  RISARALDA,PEREIRA RISARALDA,PEREIRA RISARALDA,PEREIRA,66001,PEREIRA,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PEREIRA - RISARALDA,PEREIRA RISARALDA,PEREIRA RISARALDA,PEREIRA,66001,PEREIRA,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PEREIRA RISARALDA,PEREIRA RISARALDA,PEREIRA RISARALDA,PEREIRA,66001,PEREIRA,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PEREIRA – RISARALDA,PEREIRA RISARALDA,PEREIRA RISARALDA,PEREIRA,66001,PEREIRA,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PEREIRA- RISARALDA,PEREIRA RISARALDA,PEREIRA RISARALDA,PEREIRA,66001,PEREIRA,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PEREIRA-RISARALDA,PEREIRA RISARALDA,PEREIRA RISARALDA,PEREIRA,66001,PEREIRA,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIAMONTE,PIAMONTE,PIAMONTE,PIAMONTE,19533,PIAMONTE,CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PIAMONTE - CAUCA,PIAMONTE CAUCA,PIAMONTE CAUCA,PIAMONTE,19533,PIAMONTE,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIAMONTE CAUCA,PIAMONTE CAUCA,PIAMONTE CAUCA,PIAMONTE,19533,PIAMONTE,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIEDECUESTA,PIEDECUESTA,PIEDECUESTA,PIEDECUESTA,68547,PIEDECUESTA,SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PIEDECUESTA – SANTANDER,PIEDECUESTA SANTANDER,PIEDECUESTA SANTANDER,PIEDECUESTA,68547,PIEDECUESTA,SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"PIEDECUESTA, SANTANDER",PIEDECUESTA SANTANDER,PIEDECUESTA SANTANDER,PIEDECUESTA,68547,PIEDECUESTA,SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIEDECUESTA-SANTANDER,PIEDECUESTA SANTANDER,PIEDECUESTA SANTANDER,PIEDECUESTA,68547,PIEDECUESTA,SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIENDAMÓ TUNÍA,PIENDAMO TUNIA,PIENDAMO TUNIA,PIENDAMO TUNIA,19548,PIENDAMÓ - TUNÍA,CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"PIJAO , QUINDIO",PIJAO QUINDIO,PIJAO QUINDIO,PIJAO,63548,PIJAO,QUINDÍO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIJAO QUINDIO,PIJAO QUINDIO,PIJAO QUINDIO,PIJAO,63548,PIJAO,QUINDÍO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIJIÑO  DEL CARMEN,PIJINO DEL CARMEN,PIJINO DEL CARMEN,PIJINO DEL CARMEN,47545,PIJIÑO DEL CARMEN,MAGDALENA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PIJIÑO DEL CARMEN,PIJINO DEL CARMEN,PIJINO DEL CARMEN,PIJINO DEL CARMEN,47545,PIJIÑO DEL CARMEN,MAGDALENA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PIJIÑO DEL CARMEN - MAGDALENA,PIJINO DEL CARMEN MAGDALENA,PIJINO DEL CARMEN MAGDALENA,PIJINO DEL CARMEN,47545,PIJIÑO DEL CARMEN,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIJIÑO DEL CARMEN MAGDALENA,PIJINO DEL CARMEN MAGDALENA,PIJINO DEL CARMEN MAGDALENA,PIJINO DEL CARMEN,47545,PIJIÑO DEL CARMEN,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PINCHOTE SANTANDER,PINCHOTE SANTANDER,PINCHOTE SANTANDER,PINCHOTE,68549,PINCHOTE,SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PINILLOS - BOLÍVAR,PINILLOS BOLIVAR,PINILLOS BOLIVAR,PINILLOS,13549,PINILLOS,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PINILLOS BOLIVAR,PINILLOS BOLIVAR,PINILLOS BOLIVAR,PINILLOS,13549,PINILLOS,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PINILLOS – BOLÍVAR,PINILLOS BOLIVAR,PINILLOS BOLIVAR,PINILLOS,13549,PINILLOS,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIOJO ATLANTICO,PIOJO ATLANTICO,PIOJO ATLANTICO,PIOJO,8549,PIOJÓ,ATLÁNTICO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PITALITO,PITALITO,PITALITO,PITALITO,41551,PITALITO,HUILA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PITALITO - HUILA,PITALITO HUILA,PITALITO HUILA,PITALITO,41551,PITALITO,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PITALITO-HUILA,PITALITO HUILA,PITALITO HUILA,PITALITO,41551,PITALITO,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIVIJAY,PIVIJAY,PIVIJAY,PIVIJAY,47551,PIVIJAY,MAGDALENA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PIVIJAY - MAGDALENA,PIVIJAY MAGDALENA,PIVIJAY MAGDALENA,PIVIJAY,47551,PIVIJAY,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PIVIJAY MAGDALENA,PIVIJAY MAGDALENA,PIVIJAY MAGDALENA,PIVIJAY,47551,PIVIJAY,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PLANADAS,PLANADAS,PLANADAS,PLANADAS,73555,PLANADAS,TOLIMA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PLANADAS TOLIMA,PLANADAS TOLIMA,PLANADAS TOLIMA,PLANADAS,73555,PLANADAS,TOLIMA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PLANETA RICA,PLANETA RICA,PLANETA RICA,PLANETA RICA,23555,PLANETA RICA,CÓRDOBA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
PLANETA RICA - CÓRDOBA,PLANETA RICA CORDOBA,PLANETA RICA CORDOBA,PLANETA RICA,23555,PLANETA RICA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PLANETA RICA -CÓRDOBA,PLANETA RICA CORDOBA,PLANETA RICA CORDOBA,PLANETA RICA,23555,PLANETA RICA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PLANETA RICA CÓRDOBA,PLANETA RICA CORDOBA,PLANETA RICA CORDOBA,PLANETA RICA,23555,PLANETA RICA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PLANETA RICA – CÓRDOBA,PLANETA RICA CORDOBA,PLANETA RICA CORDOBA,PLANETA RICA,23555,PLANETA RICA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PLANETA RICA-CÓRDOBA,PLANETA RICA CORDOBA,PLANETA RICA CORDOBA,PLANETA RICA,23555,PLANETA RICA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PLATO - MAGDALENA,PLATO MAGDALENA,PLATO MAGDALENA,PLATO,47555,PLATO,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PLATO MAGDALENA,PLATO MAGDALENA,PLATO MAGDALENA,PLATO,47555,PLATO,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PLATO-MAGDALENA,PLATO MAGDALENA,PLATO MAGDALENA,PLATO,47555,PLATO,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
POLICARPA NARIÑO,POLICARPA NARINO,POLICARPA NARINO,POLICARPA,52540,POLICARPA,NARIÑO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
POLONUEVO-ATLANTICO,POLONUEVO ATLANTICO,POLONUEVO ATLANTICO,POLONUEVO,8558,POLONUEVO,ATLÁNTICO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
PONEDERA,PONEDERA,PONEDERA,PONEDERA,8560,PONEDERA,ATLÁNTICO,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
POPAYAN ( CAUCA ),POPAYAN CAUCA,POPAYAN CAUCA,POPAYAN,19001,POPAYÁN,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
POPAYAN - CAUCA,POPAYAN CAUCA,POPAYAN CAUCA,POPAYAN,19001,POPAYÁN,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
POPAYÁN,POPAYAN,POPAYAN,POPAYAN,19001,POPAYÁN,CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
