nombre_normalizado,match,nombre_oficial,tipo,fuente,municipio,departamento,sector,estado
JUZGADO QUINTO CIVIL DEL CIRCUITO PALACIO DE JUSTICIA DE CUCUTA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO PALACIO DE JUSTICIA LUIS CARLOS PEREZ,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO PALACIO DE JUSTICIA LUIS CARLOS PEREZ POPAYAN,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO PALACIO DE JUSTICIA LUIS CARLOS PEREZ POPAYAN CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO PALMIRA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO PALMIRA VALLE,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO PALMIRA VALLE DEL CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO PAMIRA VALLE,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO PEREIRA RISARALDA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO POPAYAN,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO POPAYAN CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO QUINTO CIVIL DEL CIRCUITO BUCARAMANGA SANTANDER,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO SAN JOSE,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO SAN JOSE DE CUCUTA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO SANJOSE DE CUCUTA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO SANTA MARTA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO SANTA MARTA MAGDALENA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO SANTIAGO DE CALI,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO SIGCMA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO SIGCMA BARRANQUILLA,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO VALLEDUPAR,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO VALLEDUPAR CESAR,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO VILLAVICENCIO,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRCUITO VILLAVICENCIO META,False,,,,,,,
JUZGADO QUINTO CIVIL DEL CIRUITO,False,,,,,,,
JUZGADO QUINTO CIVIL DELCIRCUITO DE VILLAVICENCIO,False,,,,,,,
JUZGADO QUINTO CIVIL JUZGADO QUINTO CIVIL MUNICIPAL PIEDECUESTA SANTANDER,False,,,,,,,
JUZGADO QUINTO CIVIL MUNCIPAL,False,,,,,,,
JUZGADO QUINTO CIVIL MUNIC JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL ACUERDO PCSJA1811093 DE 19 DE SEPTIEMBRE DE 2018 A JUZGADO CUARTO DE PEQUENAS CAUS,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICI JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPA BARRANQUILLA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPA DE MANIZALES,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPA JUZGADO QUINTO CIVIL MUNICIPAL PALMIRA VALLE DEL CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL ARMENIA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL ARMENIA QUINDIO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL ARMENIAQUINDIO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL BARRANCABERMEJA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL BARRANQUILLA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL BARRANQUILLA CALLE 40 NO 44 80 EDIFICIO CENTRO CIVICO PISO 7 TELEFONO 605 3885005 EXT,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL BUCARAMANGA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL BUCARAMANGA SANTANDER,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL BUENAVENTURA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL BUENAVENTURA VALLE DEL CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL CALI,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL CALI VALLE,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL CIRCUITO JUDICIAL DE SANTA MARTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL CIVIL MUNICIPAL DE BUCARAMANGA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ARMENIA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ARMENIA QUINDIO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BARRANABERMEJA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BARRANCABERMEJA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BARRANQUILLA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BELL,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BELLO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BOGOTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BOGOTA D C,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BOGOTA DC,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BUCARAMANGA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BUCARAMANGA SANTANDER,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BUENAVENTURA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE BUENAVENTURA VALLE DEL CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CALI,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CALI PROCEDE A,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CALI VALLE,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CAQUETA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CARTAGENA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CARTAGENA DECRETO EL EMBARGO Y,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CARTAGENA JO5CMPLCGENACENDOJRAMAJUDICIALGOVCO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CARTAGENA RESOLVIO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CUCUTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CUCUTA ORALIDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CUCUTA ORALIDAD CUCUTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CUCUTA ORALIDAD DE CUCUTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE CUCUTA ORALIDAD SAN JOSE DE CUCUTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE DE BUCARAMANGA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE DE CARTAGENA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE DESCONGESTION,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION BUCARAMANGA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE BOGOTA D C,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE BUCARAMANGA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE DE BUCARAMANGA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS BOGOTA DC,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE BOGOTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE BUCARAMANGA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE CALI,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE CALI MEMORIALESJ05OFEJECMCALICENDOJRAMAJUDICIALGOVCO RADICACION MEMORIALES,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE CALI TEE VALLE DEL CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE CALI VALLE DEL CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE CALI VALLE DEL CUACA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE MEDELLIN,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DEL VALLE DE CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE FLORENCIA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE FLORENCIA CAQUETA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE FOLORENCIA CAQUETA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE GIRON,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE GIRON SANTANDER,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE MANIZALES,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE NEIVA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ORALIDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ORALIDAD DE MEDELLIN,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ORALIDAD MEDELLIN,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ORALIDAD MEDELLIN VEINTIOCHO 28 DE NOVIEMBRE DE DOS MIL VEINTITRES,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ORALIDAD TRANSFORMADO A JUZGADO SEGUNDO TRANSITORIO DE PEQUENAS CAUSAS COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ORALIDAD TRANSFORMADO A JUZGADO SEGUNDO TRANSITORIO DE PEQUENAS CAUSAS COMPETENCIA MULTIPLE DISTRITO JUDICIAL TUNJA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ORALIDAD TRANSFORMADO A JUZGADO SEGUNDO TRANSITORIO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ORALIDAD TRANSFORMADO A JUZGADO SEGUNDO TRANSITORIO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DISTRITO JUDICIAL TUNJA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE ORALIDAD TRANSFORMADO A JUZGADO SEGUNDO TRANSITORIO DE PEQUENAS Y COMPETENCIA MULTIPLE DISTRITO JUDICIAL TUNJA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE PALMIRA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE PALMIRA VALLE DEL CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE PASTO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE PEIDECUESTA SANTANDER,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE PEREIRA RISARALDA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE PIEDECUESTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE PIEDECUESTA SANTANDER,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SAN JUAN DE GIRON,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SANTA MARTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SANTA MARTA MAGDALENA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SANTANDER,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SANTIAGO DE CALI,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SINCELEJO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD JUNNE RADA DE LA CRUZ SECRETARIA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRA NSFORMADO DE MANERA TRANSITORIA A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANFORMADO JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MAJUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA A JUZGADO CAURTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA A JUZGADO CUARTO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA A JUZGADO CUARTO DE,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA A JUZGADO CUARTO DE PEQUENAS CAUSAS,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOLEDAD JUNNE RADA DE LA CRUZ,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA A JUZGADO CUARTO PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA DE 19 DE SEPTIEMBRE JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA DE SEPTIEMBRE DE 2018 A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA EN JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA JUZGADO CUARTO DE SOLEDAD PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL ACUERDO A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL ACUERDO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL ACUERDO PCSJA1811093 DE 19 DE SEPTIEMBRE DE 2018,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL ACUERDO PCSJA1811093 DE 19 DE SEPTIEMBRE DE 2018 A JUZGADO CUARTO DE,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL ACUERDO PCSJA1811093 DE 19 DE SEPTIEMBRE DE 2018 A JUZGADO CUARTO DE PEQUENAS,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL ACUERDO PCSJA1811093 DE 19 DE SEPTIEMBRE DE 2018 A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL ACUERDO PCSJA1811093 DE 19 DE SEPTIEMBRE DE A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL ACUERDO PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR EL JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA POR JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIA SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO DE MANERA TRANSITORIAA JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO EN JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO TRANSITORIA A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSFORMADO TRANSITORIAMENTE A JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE SOLEDAD TRANSITORIA POR EL JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE SOLEDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE TULUA VALLE DEL CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE TULUA VALLE DEL CUACA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE VALLEDUPAR,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE VALLEDUPAR CESAR,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE VILLA VICENCIO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE VILLAVICENCIO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DE VILLAVICENCIO META,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL DISTRITO JUDICIAL VILLAVICENCIO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL EN ORALIDAD,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL EN ORALIDAD ARMENIA QUINDIO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL EN ORALIDAD CIRCUITO JUDICIAL,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL EN ORALIDAD CIRCUITO JUDICIAL DE SANTA MARTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL EN ORALIDAD DISTRITO JUDICIAL DE SANTA MARTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL EN ORALIDAD JUDICIAL DE SANTA MARTA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL EN ORALIDAD SANTA MARTA MAGDALENA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL FLORENCIA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL FLORENCIA CAQAUETA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL FLORENCIA CAQUETA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL FLORENCIACAQUETA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL FOLRECIA CAQUETA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL GIRON SANTANDER,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL IBAGUE,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL IBAGUE TOLIMA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL JUZGADO QUINTO CIVIL MUNICIPAL BARRANQUILLA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL MANIZALES,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL MINIMA CUANTIA BUCARAMANGA SANTANDER,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL MUNICIPAL,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL MUNICIPAL DE GIRON,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL MUNICIPAL DE VILLAVICENCIO,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL PALACIO DE JUSTICIA PEDRO ELIAS SERRANO ABADIA JUZGADO QUINTO CIVIL MUNICIPAL PALMIRA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL PALMIRA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL PALMIRA VALLE DEL CAUCA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL PEREIRA,False,,,,,,,
JUZGADO QUINTO CIVIL MUNICIPAL PEREIRA RISARALDA,False,,,,,,,
